#      time         order        beleuchtun   brennstof1   brennstoff   gerate       hilfsenerg   luftung      raumkuhlu 
  1723.064048       1.0000       384.60       0.0000       0.0000       1257.2      1.20000E-06   94.588       0.0000    
  1723.971998       1.0000       380.01       0.0000       0.0000       873.64      1.20000E-06   94.585       0.0000    
  1724.829816       1.0000       242.30       0.0000       0.0000       341.20      1.20000E-06   94.586       0.0000    
  1725.728563       1.0000       30.907       0.0000       740.48       284.96      1.20000E-06   94.591       0.0000    
  1726.521968       1.0000       0.0000       0.0000       952.99       258.70      1.20000E-06   94.593       0.0000    
  1727.813172       1.0000       0.0000       0.0000       1116.2       158.78      1.20000E-06   94.591       0.0000    
  1728.000000       1.0000       0.0000       0.0000       1137.9       157.46      1.20000E-06   94.588       0.0000    
  1728.000000       1.0000       0.0000       0.0000       1137.9       142.48      1.20000E-06   94.588       0.0000    
  1728.361689       1.0000       0.0000       0.0000       1212.3       142.48      1.20000E-06   94.585       0.0000    
  1728.469727       1.0000       0.0000       0.0000       1238.3       142.48      1.20000E-06   94.585       0.0000    
  1728.469727       1.0000       0.0000       0.0000       1238.3       142.48      1.20000E-06   94.585       0.0000    
  1728.759078       1.0000       0.0000       0.0000       1305.9       142.48      1.20000E-06   94.585       0.0000    
  1729.048429       1.0000       0.0000       0.0000       1356.4       142.48      1.20000E-06   94.587       0.0000    
  1729.627131       1.0000       0.0000       0.0000       1338.0       142.48      1.20000E-06   94.593       0.0000    
  1730.784535       1.0000       0.0000       0.0000       1328.4       142.48      1.20000E-06   94.592       0.0000    
  1732.284535       1.0000       0.0000       0.0000       1328.5       154.58      1.20000E-06   94.592       0.0000    
  1733.784535       1.0000       129.82       0.0000       754.08       564.85      1.20000E-06   94.591       0.0000    
  1734.683362       1.0000       347.66       0.0000       315.60       823.21      1.20000E-06   94.591       0.0000    
  1735.590765       1.0000       0.0000       0.0000       1066.7       364.64      1.20000E-06   94.592       0.0000    
  1736.454285       1.0000       0.0000       0.0000       1416.8       170.38      1.20000E-06   94.592       0.0000    
  1737.547105       1.0000       0.0000       0.0000       1324.9       142.48      1.20000E-06   94.593       0.0000    
  1738.515868       1.0000       0.0000       0.0000       1244.0       142.48      1.20000E-06   94.593       0.0000    
  1739.244131       1.0000       0.0000       0.0000       1126.7       213.17      1.20000E-06   94.592       0.0000    
  1739.699757       1.0000       0.0000       0.0000       797.33       426.30      1.20000E-06   94.593       0.0000    
  1739.808263       1.0000       0.0000       0.0000       697.71       494.59      1.20000E-06   94.593       0.0000    
  1740.025276       1.0000       0.0000       0.0000       412.87       644.04      1.20000E-06   94.593       0.0000    
  1740.383856       1.0000       0.0000       0.0000       63.902       806.07      1.20000E-06   94.594       0.0000    
  1740.860463       1.0000       0.0000       0.0000       0.0000       760.08      1.20000E-06   94.594       0.0000    
  1740.888879       1.0000       0.0000       0.0000       0.0000       747.14      1.20000E-06   94.594       0.0000    
  1740.945712       1.0000       0.0000       0.0000       0.0000       721.28      1.20000E-06   94.594       0.0000    
  1741.059377       1.0000       0.0000       0.0000       17.387       660.14      1.20000E-06   94.593       0.0000    
  1741.286707       1.0000       0.0000       0.0000       125.54       523.26      1.20000E-06   94.592       0.0000    
  1741.689953       1.0000       0.0000       0.0000       334.83       325.45      1.20000E-06   94.592       0.0000    
  1742.118755       1.0000       0.0000       0.0000       465.58       205.62      1.20000E-06   94.592       0.0000    
  1742.662288       1.0000       0.0000       0.0000       610.38       157.21      1.20000E-06   94.592       0.0000    
  1743.488700       1.0000       0.0000       0.0000       829.43       142.48      1.20000E-06   94.591       0.0000    
  1744.244649       1.0000       0.0000       0.0000       964.36       152.60      1.20000E-06   94.590       0.0000    
  1744.814923       1.0000       0.0000       0.0000       1020.9       194.46      1.20000E-06   94.588       0.0000    
  1745.326699       1.0000       140.76       0.0000       863.49       331.87      1.20000E-06   94.588       0.0000    
  1745.859937       1.0000       184.02       0.0000       494.06       615.98      1.20000E-06   94.588       0.0000    
  1746.429394       1.0000       384.60       0.0000       1.4490       1001.8      1.20000E-06   94.586       0.0000    
  1747.236810       1.0000       384.60       0.0000       0.0000       1254.5      1.20000E-06   94.588       0.0000    
  1747.997532       1.0000       379.32       0.0000       0.0000       852.92      1.20000E-06   94.591       0.0000    
  1748.931016       1.0000       212.57       0.0000       756.15       317.17      1.20000E-06   94.592       0.0000    
  1749.807516       1.0000       20.764       0.0000       1312.8       284.89      1.20000E-06   94.584       0.0000    
  1751.307516       1.0000       0.0000       0.0000       1487.6       182.38      1.20000E-06   94.592       0.0000    
  1752.000000       1.0000       0.0000       0.0000       1474.0       157.46      1.20000E-06   94.593       0.0000    
  1752.000000       1.0000       0.0000       0.0000       1474.0       142.48      1.20000E-06   94.593       0.0000    
  1752.358298       1.0000       0.0000       0.0000       1485.2       142.48      1.20000E-06   94.591       0.0000    
  1752.464942       1.0000       0.0000       0.0000       1490.6       142.48      1.20000E-06   94.591       0.0000    
  1752.464942       1.0000       0.0000       0.0000       1490.6       142.48      1.20000E-06   94.591       0.0000    
  1752.751581       1.0000       0.0000       0.0000       1503.7       142.48      1.20000E-06   94.591       0.0000    
  1753.038220       1.0000       0.0000       0.0000       1512.3       142.48      1.20000E-06   94.591       0.0000    
  1753.611497       1.0000       0.0000       0.0000       1546.4       142.48      1.20000E-06   94.590       0.0000    
  1754.758051       1.0000       0.0000       0.0000       1691.4       142.48      1.20000E-06   94.587       0.0000    
  1756.258051       1.0000       0.0000       0.0000       1537.3       153.27      1.20000E-06   94.594       0.0000    
  1757.758051       1.0000       123.46       0.0000       974.20       549.39      1.20000E-06   94.591       0.0000    
  1758.657571       1.0000       301.97       0.0000       408.56       829.34      1.20000E-06   94.594       0.0000    
  1759.566320       1.0000       0.0000       0.0000       1028.9       376.49      1.20000E-06   94.593       0.0000    
  1760.415742       1.0000       0.0000       0.0000       1412.8       173.05      1.20000E-06   94.592       0.0000    
  1761.481355       1.0000       0.0000       0.0000       1519.4       142.48      1.20000E-06   94.592       0.0000    
  1762.483704       1.0000       0.0000       0.0000       1449.1       142.48      1.20000E-06   94.592       0.0000    
  1763.390642       1.0000       0.0000       0.0000       1276.8       263.91      1.20000E-06   94.591       0.0000    
  1763.867587       1.0000       0.0000       0.0000       928.02       536.27      1.20000E-06   94.589       0.0000    
  1764.404209       1.0000       0.0000       0.0000       396.17       811.64      1.20000E-06   94.593       0.0000    
  1764.501267       1.0000       0.0000       0.0000       306.57       818.36      1.20000E-06   94.594       0.0000    
  1764.695381       1.0000       0.0000       0.0000       202.76       807.27      1.20000E-06   94.594       0.0000    
  1764.773027       1.0000       0.0000       0.0000       176.35       792.67      1.20000E-06   94.594       0.0000    
  1764.928319       1.0000       0.0000       0.0000       197.63       729.19      1.20000E-06   94.594       0.0000    
  1765.238902       1.0000       0.0000       0.0000       436.33       551.17      1.20000E-06   94.595       0.0000    
  1765.663017       1.0000       0.0000       0.0000       786.88       335.84      1.20000E-06   94.595       0.0000    
  1766.119445       1.0000       0.0000       0.0000       992.02       205.50      1.20000E-06   94.595       0.0000    
  1766.665244       1.0000       0.0000       0.0000       988.43       157.06      1.20000E-06   94.594       0.0000    
  1767.516267       1.0000       0.0000       0.0000       975.12       142.48      1.20000E-06   94.592       0.0000    
  1768.275350       1.0000       1.3635       0.0000       1164.1       154.12      1.20000E-06   94.588       0.0000    
  1768.843149       1.0000       73.109       0.0000       1294.3       199.21      1.20000E-06   94.580       0.0000    
  1769.357291       1.0000       144.43       0.0000       1243.6       343.68      1.20000E-06   94.578       0.0000    
  1769.891061       1.0000       369.99       0.0000       875.53       637.85      1.20000E-06   94.577       0.0000    
  1770.467441       1.0000       384.60       0.0000       343.01       1022.9      1.20000E-06   94.586       0.0000    
