#      time         order        zone_3_ce1   zone_3_cei   zone_3_lea   zone_3_wa1   zone_3_wa2   zone_3_wal
  3375.551057       1.0000      -23.819     -0.67064       0.0000       13.231       0.0000       28.038    
  3376.086731       1.0000      -22.658      -1.5980       0.0000       13.364       0.0000       27.316    
  3376.680604       1.0000      -20.833      -2.2483       0.0000       13.480       0.0000       26.376    
  3377.211748       1.0000      -18.871      -2.5782       0.0000       13.559       0.0000       25.493    
  3377.891188       1.0000      -15.885      -2.6820       0.0000       13.652       0.0000       24.285    
  3378.761096       1.0000      -11.205      -2.4483       0.0000       13.802       0.0000       22.486    
  3379.623921       1.0000      -5.9956      -1.5592       0.0000       14.016       0.0000       20.860    
  3380.860462       1.0000       1.5951       1.9729       0.0000       14.369       0.0000       19.610    
  3382.360462       1.0000       10.173       8.8272       0.0000       14.877       0.0000       19.202    
  3383.000000       1.0000       13.710       12.079       0.0000       15.097       0.0000       19.145    
  3383.000000       1.0000       13.710       12.079       0.0000       15.097       0.0000       19.145    
  3383.245898       1.0000       15.055       13.363       0.0000       15.182       0.0000       19.135    
  3383.491797       1.0000       16.349       14.663       0.0000       15.270       0.0000       19.142    
  3383.983593       1.0000       18.788       17.241       0.0000       15.466       0.0000       19.205    
  3384.246514       1.0000       20.058       18.608       0.0000       15.576       0.0000       19.250    
  3384.246514       1.0000       20.058       18.608       0.0000       15.576       0.0000       19.250    
  3385.033388       1.0000       23.583       22.442       0.0000       15.939       0.0000       19.446    
  3385.820263       1.0000       26.614       25.702       0.0000       16.366       0.0000       19.731    
  3387.320263       1.0000       30.877       30.184       0.0000       17.261       0.0000       20.390    
  3388.820263       1.0000       33.381       32.002       0.0000       17.648       0.0000       21.116    
  3389.731308       1.0000       33.957       31.895       0.0000       17.623       0.0000       21.512    
  3390.651256       1.0000       33.094       30.448       0.0000       17.226       0.0000       21.871    
  3391.716917       1.0000       28.809       27.056       0.0000       15.793       0.0000       22.308    
  3392.598791       1.0000       22.644       23.503       0.0000       14.368       0.0000       22.702    
  3393.533324       1.0000       14.837       19.247       0.0000       13.393       0.0000       22.989    
  3394.432911       1.0000       6.8678       14.879       0.0000       12.798       0.0000       23.094    
  3394.910925       1.0000       2.6523       12.492       0.0000       12.558       0.0000       23.100    
  3395.438943       1.0000      -1.9870       9.7892       0.0000       12.397       0.0000       23.063    
  3395.949099       1.0000      -6.2655       7.1833       0.0000       12.349       0.0000       22.996    
  3396.402329       1.0000      -9.7966       4.9050       0.0000       12.380       0.0000       22.907    
  3396.899600       1.0000      -13.186       2.5072       0.0000       12.460       0.0000       22.749    
  3397.399346       1.0000      -15.989      0.26396       0.0000       12.558       0.0000       22.515    
  3398.047523       1.0000      -18.541      -2.2624       0.0000       12.679       0.0000       22.077    
  3398.903133       1.0000      -20.379      -4.7857       0.0000       12.820       0.0000       21.181    
  3399.577381       1.0000      -21.112      -6.2964       0.0000       12.925       0.0000       20.231    
  3400.108796       1.0000      -21.334      -7.2151       0.0000       13.017       0.0000       19.285    
  3400.688544       1.0000      -21.101      -7.9419       0.0000       13.130       0.0000       18.082    
  3401.223272       1.0000      -20.350      -8.3712       0.0000       13.226       0.0000       17.020    
  3401.903315       1.0000      -18.447      -8.5132       0.0000       13.308       0.0000       15.769    
  3402.773170       1.0000      -14.532      -8.0092       0.0000       13.394       0.0000       14.203    
  3403.632844       1.0000      -9.7891      -6.5928       0.0000       13.480       0.0000       12.969    
  3404.879928       1.0000      -2.5178      -2.2380       0.0000       13.617       0.0000       12.159    
  3406.379928       1.0000       6.2573       5.1512       0.0000       13.951       0.0000       12.180    
  3407.000000       1.0000       9.9448       8.5345       0.0000       14.133       0.0000       12.316    
  3407.000000       1.0000       9.9448       8.5345       0.0000       14.133       0.0000       12.316    
  3407.990344       1.0000       15.760       14.201       0.0000       14.489       0.0000       12.692    
  3408.247965       1.0000       17.240       15.677       0.0000       14.592       0.0000       12.811    
  3408.247965       1.0000       17.240       15.677       0.0000       14.592       0.0000       12.811    
  3408.406420       1.0000       18.144       16.583       0.0000       14.657       0.0000       12.887    
  3408.564875       1.0000       19.032       17.476       0.0000       14.724       0.0000       12.967    
  3408.881785       1.0000       20.741       19.203       0.0000       14.865       0.0000       13.137    
  3409.328174       1.0000       22.999       21.494       0.0000       15.083       0.0000       13.398    
  3410.220952       1.0000       26.903       25.487       0.0000       15.598       0.0000       14.002    
  3411.225916       1.0000       30.491       29.144       0.0000       16.231       0.0000       14.738    
  3412.725916       1.0000       33.878       31.331       0.0000       16.417       0.0000       15.917    
  3413.016195       1.0000       34.457       31.625       0.0000       16.421       0.0000       16.147    
  3413.596753       1.0000       35.234       31.671       0.0000       16.295       0.0000       16.598    
  3414.271884       1.0000       35.376       31.106       0.0000       16.096       0.0000       17.084    
  3415.296742       1.0000       33.338       29.202       0.0000       15.904       0.0000       17.680    
  3416.278729       1.0000       29.316       26.553       0.0000       15.758       0.0000       18.115    
  3417.129588       1.0000       24.321       23.551       0.0000       15.571       0.0000       18.438    
  3418.002621       1.0000       17.858       20.125       0.0000       15.391       0.0000       18.689    
  3418.504912       1.0000       13.895       18.084       0.0000       15.324       0.0000       18.806    
  3418.927173       1.0000       10.431       16.354       0.0000       15.289       0.0000       18.890    
  3419.381027       1.0000       6.5915       14.525       0.0000       15.285       0.0000       18.968    
  3419.878262       1.0000       2.3962       12.605       0.0000       15.336       0.0000       19.036    
  3420.327426       1.0000      -1.2248       10.954       0.0000       15.430       0.0000       19.080    
